row_id,pid,question,comment_clean,out_misrep,out_emo_lang,out_ideo_extrem,out_slip_slope,out_insult,out_mock_sarc,out_threat,pa_dress,pa_appear,pa_attit,pa_interact,pa_humor,pa_other,pb_sex,pb_lgbtq,pb_race,pb_origin,pb_nuero_div,pb_phys_able,pb_pol_affil,complex,constructive,reflective
1355,75559787,strengths,"Some strengths of this course were the teamwork aspects we learned that will help us further in engineering. Also, a strength was the resources that was introduced to us that will be available to us during our time here.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,26942671,strengths,Doing the in-class assignments and being able to leave early for most classes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,17827962,strengths,"it provided a very wide basis of political philosophy, and the professor was very knowledgeable about the subject which helped.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,96866454,strengths,Enjoyed the format of the PPTs in class. Ability to join class virtually following conversation with prof ahead of time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,53293308,strengths,This course is very well organized and its easy to find the requirements for passing the class. The schedule is very useful as well.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,59142103,weaknesses,"I feel that some of the homework assignments could have been laid out/explained better. I canÂ’t provide specific example, but i do remember me and my friends being confused on what to do for some of the homework assignments. Overall though I felt that the class had an appropriate difficulty and helped me learn how to work with a team.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,21331834,weaknesses,"The spacing between the design reviews feel off. The time between DR3 and the end of the semester feels like it should be er, considering it is the most important time in the project.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,70366477,improved,"Making the homework more understanding based, not just the right answers.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,91980273,strengths,what I enjoyed most about the class was the ability to talk to Dr. whenever we needed too.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,73942977,strengths,"I like doing practice examples during the lecture, that are then similar to the practice problems we do ourselves as homework.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,45327525,strengths,"Hands on learning, working with teammates and meeting your classmates.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,10010690,strengths,"I thoroughly enjoyed every aspect of this class. Obviously the trip to Perto Rico was an amazing experience! Additionally, I feel like this class taught me a lot about looking closer at the infrastructure around me and how it can be improved. I also really enjoyed the reading assignments and final project.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,49197077,strengths,I liked that this course encouraged students to get into groups and discuss topics amongst themselves in class. I liked the use of videos and readings in this class.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,46021220,improved,"If this course aims to gain knowledge and comprehension of thermal fluid concepts, there are probably more efficient and time-effective methods than composing a lab report.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,87946886,improved,Possibly not having open-ended notes could help in lessening the stress of the course. Maybe also looking into ways to break down the two week stress period during creating the experiment (possibly shifting due dates).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,68120376,improved,Give the students more room to speak and make connections.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,44964355,weaknesses,"Nothing major, I thought there were times when asking for student responses in lectures where the professor could have been less quick to reject a response or could have accepted something that didn't perfectly match the answer they were looking for.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,54190086,strengths,"I enjoyed the team aspect of FoD, and I like the hands-on work and learning various technical skills.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,47492869,strengths,This course gave me a lot of experience with various equipment which I believe will help me in my future. The professor did a pretty good job at teaching the course for the first time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,70776409,strengths,Strengths of the course were that it was extremely well organized with a calendar of what we'd be doing on each exact day.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,86040554,improved,"More review powerpoints, quizlest, and/or sessions to bring all of the exam material together.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,10207130,strengths,The course had a very strict schedule of one asssignmwnt due at the beginning of every class and this was very convenient for remembering when to do homework,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,99548842,strengths,The professor was good at explaining the concepts and showed expertise in the field. He was good at finding other examples of how to explain a concept if the first way didnt work. Was very consistent about if theories were clicking with class during lecture.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,33333301,improved,"I think the project should be organized by major, and each team/major should have a topic that is somewhat close to their major. This would still require teamwork and research, because these projects will still be big and we don't know much about out majors yet. We could then combine our projects with other groups to learn more about teamwork with others outside of our majors.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,34269424,improved,I wish that the report can be worked together with a partner for at least the final report since that is the hardest report.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,70270426,improved,"The main way this course can be improved would be to include a taught section to the Arduino instead of the week- work at your own pace. This type of learning works well for me, but I even felt I fully didn't understand how they work until after I messed around with them during Thanksgiving break. A lot of people currently are struggling when it comes to the Arduino and I have already had to helped two of my friends on it as well.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
525,27868867,weaknesses,"more guidance during labs could be helpful, only some labs were tricky to work through; some people understand the concepts/lab questions better than others so the random assignment for groups may put certain groups at a disadvantage if the lab aspect is not their strong suit.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,83546824,strengths,The hands-on lab lining up with concepts learned in class was helpful for understanding concepts.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,46988332,weaknesses,This course has a large workload and has to be done quickly throughout the semester.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,13384446,improved,"Perhaps consider reformatting the slides in someway, making sure enough writing prompts are given to re-express the ideas, but also allowing students to take pause and consider what is being said.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,60451315,improved,"Overall, this course is in need of little improvement, if any. The instructor is highly-intelligent, a dedicated intellectual, and well-versed in the subject matter. The coursework was fair and easily applied to the lessons.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,86237955,improved,Engage in more in class work and group work/revisions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,90668016,strengths,I think it's a great course especially for students who have a fear of public speaking and for ones who also excel. I enjoyed getting to become better at public speaking.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,49831452,strengths,I liked it was kind of hands on with the project. Working with my team. Excel.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,46266071,improved,example presentations and better descriptions on desired structure of deliverables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,58048163,improved,A little more time to work on examples myself would have been nice but I also realize that there is only a limited amount of time per day with a lot of material to cover.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,50517643,strengths,This was a life-changing learning experience and I am very grateful to have had this opportunity!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,63725654,strengths,"The way the Reports were taught worked really well. Starting with just the data and building a section at a time until we completed an entire report, was a really good way to teach this. The class over all was well taught.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,41042589,strengths,The overall options of the first-year engineers to get an idea of what is out there for us to use.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,21422295,improved,give students more reminders or make it so that students can keep track on professional expectation more easily.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,97663928,improved,"I think if there was a way to spread the workload of homework out a little bit more, that would be beneficial to students.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,32695905,improved,"Implement other writing activities that engage students. For example, write a paragraph every week about a specific topic in order to grow their knowledge about writing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,35239878,strengths,Very engaging class with a lot of relevant information for the practice.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,41635247,improved,Shorter passages or physical books>>>>>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11380775,strengths,"The strength was definitely the professor because without the professor explaining everything so well, I wouldn't have understood anything. I really enjoyed the ality that the professor gave off, everyone was in a good mood every time the professor talked. The book that we used was definitely the most effective for me because it really taught me how to do citations and taught me new things.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,58809014,improved,This course could be improved by giving clearer instructions on the homework.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,64874442,strengths,"I like the broad variety of topic covered, though that sometimes worked to the course's detriment. The instructions for assignments were incredibly clear, specifically on homework. Instructions were clear and concise; you knew exactly what was expected of you. Example assignments, which were used when applicable, also helped in understanding expectations.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,53790206,instructor,It was great to review with patient based questions!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,70424590,improved,Add more reading that is story based.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,38361725,strengths,the level of knowledge of Dr. about the subject. the do-good project is a very effective method of learning.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,56562515,strengths,He does give a extra credit opportunity which is helpful.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,17903209,strengths,"I enjoyed having class discussion the most since I was able to listen to multiple perspectives from my peers and integrated into my thoughts, strengthening my opinions. In addition, I enjoyed reading Paul Kalanithi's and Christie Watson's books as they are written in first , which makes me related more to myself.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,84581669,strengths,The strengths of this course were the inclass discussions. I enjoyed leaning about a diverse ethical issue background. I found the online readings effective.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,27730276,strengths,I think that the one of strengths of the course was the logic puzzles and that we did in class as it was a way we could apply our learnings in a fun and unique way to practice the topics.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,52720078,strengths,The strengths of this course were the books that were picked out for this course and the discussions that took place. When Breathe Becomes Air and Seek You were the two books that I found to be the most eye opening of the assigned readings.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,63091984,strengths,I liked how the course was set up. I really enjoyed the trips to the water and wastewater plant so we could see how the things we were learning about are actually used within the industry.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,34699274,improved,"Lower work load, or change it to a 3 credit hour class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,73847452,improved,"This course could be improved by having the professor stick to the material more and offer help for us outside of class, because it seemed like we were on our own and had to rely on the tutor to teach the material.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,34846276,improved,Homework load slightly high for 3 credit hour elective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,99896656,strengths,I enjoyed that the course was primarily project based.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,54589184,strengths,Lectures provided real world examples on the types of professional relationships/ethical thoughts.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,91866576,strengths,"The strength of this course is the workload. Most assignments are on your own time, and very few of them. It is a very manageable class and I was able to effectively learn the course material through these assignments.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,33617478,strengths,"The _learn on you own, get help when needed_ philosophy of the course worked very well for me, and the modules and ICA's meant I had a good understanding of the goals of the course.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,11829466,weaknesses,it was hard some days to get better grades and some of the time the TA's were unavailable for the majority of times that work for most people in the class.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,16150875,improved,Set explicit expectations for what reports need to be graded highly and provide more study material for the content exam such as assumption work.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,84160859,strengths,I thought it did a good job of setting the stage for ethics among professionals and used great examples in class to help understand.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,54765081,strengths,Very interesting. Dr. has a wealth of knowledge pertaining to the subject matter.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,23478121,strengths,I really liked that we were able to learn new skills and continue improving our skills we learned in Foundations 1.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,18952014,strengths,The mixed-use of slides and in- note-taking did help in learning new material.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,78192933,strengths,"Many student lead projects that showed students the world of engineering. I liked how if we didn't ask questions, we didn't get answers.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,64521336,weaknesses,The work load was a lot to handle at some times but I think better time management could've solved this issue.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,78759918,improved,This course could be improved by reducing the workload to correspond to a two credit hour class. The instructor could appear to be more excited to see students stop by for questions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,30211263,improved,"I would prefer if the workload was more evenly spread out. It was nice in the last few weeks of the semester when the only thing I had to focus on was the reports, but I would prefer to have some stuff spread into the last few weeks because it was not worth it to have so much on my plate in the first month or 2.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,86135731,improved,Posting Power Points onto Moodle and reorganizing material.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,75258771,strengths,"Has lots of theories, many of which to be seen within out own ethical ideas. It makes you think about your own ethical ideas and values. When going over some of the ethical principles, it was very helpful to have specific details and steps to get to the conclusions if something is ethical or not. This applied to the different peopleÂ’s theories.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,88911349,strengths,The use of power points to teach as opposed to just lecture was helpful. I enjoyed that there was the opportunity to work in groups. For example working with groups to understand the lessons taught in the latest power point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,62997878,strengths,"Strengths were the open group discussions and how the conversations could be student led. I felt as if this made us more in tuned with the issues we were talking about. I liked the moodle articles better than the books and other reading material, but only because of my busy schedule.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,52659019,strengths,I felt that Dr. was well versed into the topic. The lab helped with the stuff going on in class.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,25002377,improved,Though lecture material would be used later in the design process clearer application of learned ideas may be useful to clarify learning objectives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,32787882,instructor,"I absolutely loved this course, it was very different than many of the ways we have learned about medical ethics and ethics in general. I feel the movies provided examples that were easy to recognize and understand, while presenting the information differently than the traditional teaching style. This class was enjoyable and even a stress reliever for me during a chaotic week. I really liked this course and the asynchronous style made it easy to fit in whenever I had the time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,60117625,strengths,"It gave me a lot of critical thinking exercises and prepared me for working in the real world using the design process. I enjoyed the labs and team exercises greatly, being able to work cooperatively with my peers helped me develop my engineering practices better and gave me a lot of good experience.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,95912014,strengths,"The strengths were the recourses, and the material was always given ahead of time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,34340501,strengths,"The hands on approach in class doing different activities with MATLAB, LabVIEW, and wiring. The slides were very helpful when writing reports and studying",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,18462011,strengths,It helped me identify ways I can improve in college and in life as an engineer.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,67861052,improved,Just covering the aforementioned concepts that are expected without explicitly being covered in class or making sure we are aware of them.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,85358841,instructor,"Awesome professor, always open to conversation about problems with any pharmacy class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,93535168,weaknesses,"The class was all over the place, we bounced around a lot. The syllabus was more of a suggestion and was subject to change often. We had about 5 or 6 guest speakers through the semester when classes were not cancelled. For this being one of the most important classes, I do believe we were amply instructed. Sometimes it seemed that he came to class half prepared. He had an outline, but once we got into the lecture he had to backtrack often which only confused the students more.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,62020512,strengths,The strengths of the course involve the strong class discussion and readings. I enjoyed the reading _when breath becomes air_ and three Moodle readings. The teaching method of having class discussion was extremely beneficial and allowed the entire class to become involved.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,64118184,improved,"Possibly, instead of large exams there could be _quizzes_ where it would be just one question that would be an exam example in order to separate the exam out more so we could write more recently after reading the material.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,10869074,strengths,This is one of the most well structured and interesting courses as an incoming freshman at ONU. Based upon the limited number of other classes I have taken at ONU. The teaching style is phenomenal and one of the most well organized and mandated curriculum. It is apparent that the Professors want the students to be successful and practice many applicable engineering content. Prepares students for industry and teamwork. Dr. is a tremendous professor. One of the most organized professors at Ohio Northern and teaches students with passion.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
872,93548641,strengths,The course offered me the opportunity to sharpen my experiment conducting capabilities as well as my post-experiment analysis capabilities.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,77607494,improved,The course could be improved if they were a bit more specific on the expectations of the design reviews and other presentations.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,31971435,strengths,"I really enjoyed the structure of the class. Reading and discussing questions in class helped me get a better sense of the material. The exam format is one of my favorites, and I think it fit the topics of the course quite well.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,31179211,weaknesses,The projects above Tier 1 were very challenging and I did not feel like the ICA's were enough to get me started on said projects. I wish a few of the modules went more in depth to set us up better for said projects.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,40915623,improved,"More interactive career assignments that makes you go out and do more research. For example, maybe finding a specific concentration that interests a student and researching about that.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,51770972,strengths,The way the material was presented helped me understand it better than most of the other classes. Running through examples as a class and then working and other examples separately also was a huge help.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,59393006,strengths,I enjoyed the topics. The individual presentations weren't bad either. It made me practice my public speaking which was good because I have not done that since FOD. I really liked how many in class examples we did. I also liked the class worksheets/handouts that we did on our own and Dr was there if we had questions. I also liked the exams. They were very similar to in class exercises.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33844805,strengths,"I liked the many examples to reference for each assignment, the amount of time for each, and the detailed feedback.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,74485746,strengths,THE DO GOOD PROJECT! I loved this project and it easily become the highlight of my academic projects thus far. I did appreciate how there was a lot of structure to the class and that we knew what the week would look like and what to expect Watching the videos and the movie helped and taught me to look for the concepts we learned in class in a _real_ setting Dr. was very approachable and fun to work with. She brought great insight into our discussions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,79056801,strengths,Dr. is a great teacher and . She was always accessible for help even if it wasn't in her class. I switched majors halfway through the year and she held no ill will towards me even though I wasn't in her program anymore. She let me know she was still a I could reach out to throughout my college career.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,18566837,weaknesses,"We had to read a book, take quizzes, record what we did every hour of the day every day of the week, write a paper, and attend class every week. We had to do all of this, and we got zero credit hours for it.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,97276563,improved,Start on the project data sooner. Waiting until the 2nd to last week before exams forces a short amount of time to write a much larger report as well as complete the report for experiment 4 in the same week. It would be nice to eliminate experiment 4 if the project is not possibel to start sooner so we are able to dedicate more time to the project. Especially for groups who need time to acquire good data or do a lot of analysis.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,41606333,improved,Being clear on content and assignments to the point where students are not confused of what is being asked of them.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,15983093,strengths,Going over ethical problems in class was very helpful for making sure we understand the various ethical concerns and how we should apply different ethical theories to the problem.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,24839349,strengths,The course was well laid out and ease to know what we were doing and the labs made it easier to understand the theory that we in class.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,94668174,improved,If the reports stay the same provide more detailed feedback or have us do fewer reports.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,60177030,strengths,The course provided great insights into the potential future of an engineer.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,23511155,strengths,"The lectures were very easy to follow and understand. All of the in-class examples were pretty easy to follow as well. Also, all of the in-class demonstrations were very interesting and helped aid overall understanding.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,28592385,strengths,The way the information was delivered during lecture was very helpful. Everything was throughly explained with enough time for us to ask questions. The NCLEX and NGN questions at the end of each powerpoint helps me out a lot.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,82962538,improved,I wish we had more time to practice and learn the instruments that we play. I think that would help us to really grasp each instrument to the best we can and comprehend each instrument. This way we can leave each instrument with the proper knowledge in hopes that we can help a student that we teach in the future.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,22678442,strengths,Learning about specific speaking tactics to help me better my speeches each time I had to present. This also helped me present in other classes as well.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,49850138,improved,"More information on the power points. The typed notes, to me, was very difficult to get important information from or the process on how to solve problems. I liked the examples on the board a side the power point. It would be beneficial if the power point had more equations or general problem procedures.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,90143444,improved,I think the class could be improved if the material was editied to what the professor wanted to teach. I think to much was done based on information learned in other class and was not teaching new information in the lab. I think the lab should be about learning new informationan and using the different machinerary to collect the data.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,60134335,strengths,"Gave a glimpse into many different areas of engineering, providing a good overview of the field. Having lots of different tasks to complete and having to learn some more outside of class was good. The class structure took a bit to get used to, but eventually made sense.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,55186341,strengths,"The field trips, water treatment labs, and class demonstrations were helpful and engaging.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,94945739,improved,More individual work and more realistic grading standards.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,77472856,improved,"I wouldn't know what to improve because I understand that all of the material taught was important to us as students and couldn't really be taught in a more effective way, given the class lasts for one semester.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,91139241,improved,I feel that if we would maybe walk through the ICAs during class and work on them together with the instructor it would give us more time outside the class room to study for the quizzes and work on the projects and I also feel we would have a better understanding of the material instead of just worrying about the ICA and not getting time to work and ask questions on the larger projects.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,31606277,instructor,Same as first comment.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,37556842,improved,N/A. I really enjoyed how Dr. ran this class and I hope to have the opportunity in the future to take more courses with him.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,45725258,strengths,The strengths of the course was that it was well organized and taught me a lot of information I was not aware of and would not have learned in my field. I enjoyed the open discussion environment that was fostered and the way we were welcome to always ask questions. I found that the discussion helped me learn the most which often came from subjects on the slide. I would say those two things were what helped me the most.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,70559673,strengths,I liked the Do Good Project as being a project that we would work on throughout the semester I think it was a great way to incorporate hands-on learning with the rest of the course.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,96894020,strengths,I felt that the strengths of the course was being able to have many hands on assignments with the material we were learning. Such as the in class activities.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,89994508,strengths,This course has well prepared me for the entire design process of engineering. I ally feel I benefited from the experiment centered around homework 5. For the homework we were able to gain practice and experience in Excel and then it was followed by testing our results of completing the calculation in Excel.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,82893418,weaknesses,I think the amount of work required outside of the class was not right for a 3 hour credit hour course. I also think that we should get more time to work on DR3 instead of the final presentation. Getting DR3 done in the allotted time was very stressful as that was a busy time for other classes as well.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,46985764,improved,Consider adding a check in for the individual project and more check ins for the group project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,85148799,improved,Starting the group project/report earlier.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
